,Formula,temperature(K),seebeck_coefficient(μV/K),electrical_conductivity(S/m),thermal_conductivity(W/mK),power_factor(W/mK2),ZT,reference,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
1173,Ti0.97Mn0.03Ni1.00Sn0.97Sb0.03,398.0,-112.2,142384.0,5.631,0.001792449,0.126690616,https://doi.org/10.1021/acs.chemmater.7b02685,Ti0.97 Mn0.03 Ni1 Sn0.97 Sb0.03,22.0,51.0,29.0,33.37333333333334,11.104444444444448,28.0,43.0,85.0,42.0,61.47333333333335,12.451111111111118,61.0,47.867,121.76,73.893,75.19134378333334,29.073437477777784,58.6934,505.08,1941.0,1435.92,1391.1270000000004,582.7239999999999,1728.0,4.0,15.0,11.0,9.373333333333335,3.522222222222222,10.0,4.0,5.0,1.0,4.333333333333334,0.4444444444444447,4.0,124.0,160.0,36.0,140.79000000000002,12.422466666666676,124.0,1.54,2.05,0.5099999999999998,1.8043333333333333,0.17602222222222222,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,0.6766666666666667,0.9022222222222225,0.0,2.0,10.0,8.0,6.696666666666667,3.0711111111111116,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,11.0,9.373333333333335,3.522222222222222,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3233333333333335,1.7644444444444447,0.0,0.0,8.0,8.0,3.3033333333333337,3.071111111111112,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.626666666666667,2.1888888888888896,2.0,10.32,33.285,22.964999999999996,20.019059195402335,8.809460536398445,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.19847528698467437,0.2646129420102172,0.5953947,141.0,225.0,84.0,187.1466666666667,30.264444444444436,225.0
1174,Ti0.98Mn0.02Ni1.00Sn0.98Sb0.02,398.0,-121.3,159603.0,5.7987,0.002348349,0.161181459,https://doi.org/10.1021/acs.chemmater.7b02685,Ti0.98 Mn0.02 Ni1 Sn0.98 Sb0.02,22.0,51.0,29.0,33.36,11.106666666666667,28.0,43.0,85.0,42.0,61.42666666666667,12.448888888888888,61.0,47.867,121.76,73.893,75.15760696666666,29.07559535555556,58.6934,505.08,1941.0,1435.92,1391.2046666666668,585.4337777777778,1728.0,4.0,15.0,11.0,9.36,3.5333333333333337,10.0,4.0,5.0,1.0,4.333333333333333,0.4444444444444444,4.0,124.0,160.0,36.0,140.86,12.504800000000003,124.0,1.54,2.05,0.5099999999999998,1.804,0.17586666666666662,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,0.6733333333333333,0.8977777777777778,0.0,2.0,10.0,8.0,6.6866666666666665,3.0844444444444448,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,11.0,9.36,3.5333333333333337,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3266666666666667,1.768888888888889,0.0,0.0,8.0,8.0,3.313333333333333,3.0844444444444448,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.64,2.1999999999999997,2.0,10.32,33.285,22.964999999999996,20.045483908046,8.803344061302665,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.19847432836015325,0.26461358109323124,0.5953947,141.0,225.0,84.0,186.9866666666667,30.324444444444435,225.0
1175,Ti0.99Mn0.01Ni1.00Sn0.99Sb0.01,398.0,-142.92,94400.0,5.8255,0.001928226,0.131737032,https://doi.org/10.1021/acs.chemmater.7b02685,Ti0.99 Mn0.01 Ni1 Sn0.99 Sb0.01,22.0,51.0,29.0,33.34666666666667,11.10888888888889,28.0,43.0,85.0,42.0,61.38,12.446666666666667,61.0,47.867,121.76,73.893,75.12387015,29.077753233333336,58.6934,505.08,1941.0,1435.92,1391.2823333333333,588.1435555555556,1728.0,4.0,15.0,11.0,9.346666666666666,3.5444444444444447,10.0,4.0,5.0,1.0,4.333333333333333,0.44444444444444425,4.0,124.0,160.0,36.0,140.92999999999998,12.586199999999993,124.0,1.54,2.05,0.5099999999999998,1.8036666666666665,0.17571111111111112,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,0.6699999999999999,0.8933333333333332,0.0,2.0,10.0,8.0,6.676666666666667,3.0977777777777775,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,11.0,9.346666666666666,3.5444444444444447,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3299999999999998,1.7733333333333334,0.0,0.0,8.0,8.0,3.323333333333333,3.0977777777777775,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.653333333333333,2.2111111111111112,2.0,10.32,33.285,22.964999999999996,20.071908620689666,8.797227586206889,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.1984733697356322,0.26461422017624525,0.5953947,141.0,225.0,84.0,186.82666666666668,30.384444444444437,225.0
1176,Ti0.90Mn0.10Ni1.00Sn0.90Sb0.10,398.0,-87.135,320530.0,6.4027,0.002433627,0.151277338,https://doi.org/10.1021/acs.chemmater.7b02685,Ti0.9 Mn0.1 Ni1 Sn0.9 Sb0.1,22.0,51.0,29.0,33.46666666666666,11.088888888888889,28.0,43.0,85.0,42.0,61.800000000000004,12.466666666666669,61.0,47.867,121.76,73.893,75.4275015,29.058332333333336,58.6934,505.08,1941.0,1435.92,1390.5833333333333,563.7555555555556,1728.0,4.0,15.0,11.0,9.466666666666667,3.4444444444444446,10.0,4.0,5.0,1.0,4.333333333333333,0.44444444444444436,4.0,124.0,160.0,36.0,140.29999999999998,11.819999999999993,124.0,1.54,2.05,0.5099999999999998,1.8066666666666666,0.17711111111111108,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,0.7000000000000001,0.9333333333333335,0.0,2.0,10.0,8.0,6.766666666666667,2.977777777777778,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,11.0,9.466666666666667,3.4444444444444446,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3,1.7333333333333336,0.0,0.0,8.0,8.0,3.233333333333333,2.9777777777777783,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.533333333333333,2.111111111111111,2.0,10.32,33.285,22.964999999999996,19.834086206896664,8.852275862068886,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.19848199735632185,0.26460846842911884,0.5953947,141.0,225.0,84.0,188.26666666666668,29.844444444444438,225.0
1177,Ti1.00Ni1.00Sn1.00,398.0,-174.92,48344.0,4.691,0.001479182,0.12549868,https://doi.org/10.1021/acs.chemmater.7b02685,Ti1 Ni1 Sn1,22.0,50.0,28.0,33.333333333333336,11.111111111111112,22.0,43.0,80.0,37.0,61.333333333333336,12.444444444444445,43.0,47.867,118.71,70.84299999999999,75.09013333333333,29.079911111111112,47.867,505.08,1941.0,1435.92,1391.36,590.8533333333334,505.08,4.0,14.0,10.0,9.333333333333334,3.5555555555555554,4.0,4.0,5.0,1.0,4.333333333333333,0.44444444444444436,4.0,124.0,160.0,36.0,141.0,12.666666666666666,124.0,1.54,1.96,0.41999999999999993,1.8033333333333335,0.17555555555555546,1.54,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,2.0,10.0,8.0,6.666666666666667,3.1111111111111107,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,10.0,9.333333333333334,3.5555555555555554,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,8.0,8.0,3.3333333333333335,3.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.666666666666667,2.2222222222222223,2.0,10.32,33.285,22.964999999999996,20.098333333333333,8.791111111111109,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.19847241111111114,0.26461485925925926,0.0,141.0,225.0,84.0,186.66666666666666,30.444444444444446,141.0
1178,Ag8.00Si1.00Se6.00,398.0,-140.3,90520.0,0.7899,0.001781804,0.8977819,https://doi.org/10.1021/acsami.0c15877,Ag8 Si1 Se6,14.0,47.0,33.0,39.6,7.893333333333333,47.0,65.0,89.0,24.0,75.46666666666667,11.164444444444445,65.0,28.0855,107.8682,79.7827,90.98607333333332,18.007601777777783,107.8682,494.0,1687.0,1193.0,968.696,379.75680000000006,1234.93,11.0,16.0,5.0,13.2,2.3466666666666667,11.0,3.0,5.0,2.0,4.466666666666667,0.5688888888888889,5.0,111.0,145.0,34.0,132.73333333333332,13.084444444444445,145.0,1.9,2.55,0.6499999999999999,2.176,0.29919999999999997,1.93,1.0,2.0,1.0,1.4666666666666666,0.49777777777777776,1.0,0.0,4.0,4.0,1.7333333333333334,1.848888888888889,0.0,0.0,10.0,10.0,9.333333333333334,1.2444444444444438,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,12.0,12.533333333333333,2.773333333333333,11.0,0.0,1.0,1.0,0.5333333333333333,0.49777777777777776,1.0,0.0,4.0,4.0,1.0666666666666667,1.1377777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.6,0.6400000000000001,1.0,16.33,25.92,9.590000000000003,20.44,4.384000000000001,16.33,0.0,0.799,0.799,0.37113333333333337,0.3958755555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,227.0,213.0,140.73333333333332,101.38666666666667,225.0
1179,Ag8.00Si1.00Se6.00,398.0,-153.63,54412.0,0.6579,0.001284242,0.776908613,https://doi.org/10.1021/acsami.0c15877,Ag8 Si1 Se6,14.0,47.0,33.0,39.6,7.893333333333333,47.0,65.0,89.0,24.0,75.46666666666667,11.164444444444445,65.0,28.0855,107.8682,79.7827,90.98607333333332,18.007601777777783,107.8682,494.0,1687.0,1193.0,968.696,379.75680000000006,1234.93,11.0,16.0,5.0,13.2,2.3466666666666667,11.0,3.0,5.0,2.0,4.466666666666667,0.5688888888888889,5.0,111.0,145.0,34.0,132.73333333333332,13.084444444444445,145.0,1.9,2.55,0.6499999999999999,2.176,0.29919999999999997,1.93,1.0,2.0,1.0,1.4666666666666666,0.49777777777777776,1.0,0.0,4.0,4.0,1.7333333333333334,1.848888888888889,0.0,0.0,10.0,10.0,9.333333333333334,1.2444444444444438,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,12.0,12.533333333333333,2.773333333333333,11.0,0.0,1.0,1.0,0.5333333333333333,0.49777777777777776,1.0,0.0,4.0,4.0,1.0666666666666667,1.1377777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.6,0.6400000000000001,1.0,16.33,25.92,9.590000000000003,20.44,4.384000000000001,16.33,0.0,0.799,0.799,0.37113333333333337,0.3958755555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,227.0,213.0,140.73333333333332,101.38666666666667,225.0
1180,Ag8.00Si1.00Se6.00,398.0,-147.68,65198.0,0.6703,0.001421928,0.844289705,https://doi.org/10.1021/acsami.0c15877,Ag8 Si1 Se6,14.0,47.0,33.0,39.6,7.893333333333333,47.0,65.0,89.0,24.0,75.46666666666667,11.164444444444445,65.0,28.0855,107.8682,79.7827,90.98607333333332,18.007601777777783,107.8682,494.0,1687.0,1193.0,968.696,379.75680000000006,1234.93,11.0,16.0,5.0,13.2,2.3466666666666667,11.0,3.0,5.0,2.0,4.466666666666667,0.5688888888888889,5.0,111.0,145.0,34.0,132.73333333333332,13.084444444444445,145.0,1.9,2.55,0.6499999999999999,2.176,0.29919999999999997,1.93,1.0,2.0,1.0,1.4666666666666666,0.49777777777777776,1.0,0.0,4.0,4.0,1.7333333333333334,1.848888888888889,0.0,0.0,10.0,10.0,9.333333333333334,1.2444444444444438,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,12.0,12.533333333333333,2.773333333333333,11.0,0.0,1.0,1.0,0.5333333333333333,0.49777777777777776,1.0,0.0,4.0,4.0,1.0666666666666667,1.1377777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.6,0.6400000000000001,1.0,16.33,25.92,9.590000000000003,20.44,4.384000000000001,16.33,0.0,0.799,0.799,0.37113333333333337,0.3958755555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,227.0,213.0,140.73333333333332,101.38666666666667,225.0
1181,Ag8.00Si1.00Se6.00,398.0,-158.71,50338.0,0.6016,0.001267957,0.838841261,https://doi.org/10.1021/acsami.0c15877,Ag8 Si1 Se6,14.0,47.0,33.0,39.6,7.893333333333333,47.0,65.0,89.0,24.0,75.46666666666667,11.164444444444445,65.0,28.0855,107.8682,79.7827,90.98607333333332,18.007601777777783,107.8682,494.0,1687.0,1193.0,968.696,379.75680000000006,1234.93,11.0,16.0,5.0,13.2,2.3466666666666667,11.0,3.0,5.0,2.0,4.466666666666667,0.5688888888888889,5.0,111.0,145.0,34.0,132.73333333333332,13.084444444444445,145.0,1.9,2.55,0.6499999999999999,2.176,0.29919999999999997,1.93,1.0,2.0,1.0,1.4666666666666666,0.49777777777777776,1.0,0.0,4.0,4.0,1.7333333333333334,1.848888888888889,0.0,0.0,10.0,10.0,9.333333333333334,1.2444444444444438,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,12.0,12.533333333333333,2.773333333333333,11.0,0.0,1.0,1.0,0.5333333333333333,0.49777777777777776,1.0,0.0,4.0,4.0,1.0666666666666667,1.1377777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.6,0.6400000000000001,1.0,16.33,25.92,9.590000000000003,20.44,4.384000000000001,16.33,0.0,0.799,0.799,0.37113333333333337,0.3958755555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,227.0,213.0,140.73333333333332,101.38666666666667,225.0
1182,Ag2.00Se1.00,399.0,-127.46,284768.0,2.0733,0.004626356,0.548,https://doi.org/10.1021/acsami.1c08410,Ag2 Se1,34.0,47.0,13.0,42.666666666666664,5.777777777777779,47.0,65.0,89.0,24.0,73.0,10.666666666666666,65.0,78.96,107.8682,28.908200000000008,98.23213333333332,12.848088888888896,107.8682,494.0,1234.93,740.9300000000001,987.9533333333334,329.30222222222227,1234.93,11.0,16.0,5.0,12.666666666666666,2.222222222222222,11.0,4.0,5.0,1.0,4.666666666666667,0.44444444444444436,5.0,120.0,145.0,25.0,136.66666666666666,11.111111111111114,145.0,1.93,2.55,0.6199999999999999,2.1366666666666667,0.27555555555555555,1.93,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,5.0,12.666666666666666,2.222222222222222,11.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,16.33,25.92,9.590000000000003,19.526666666666667,4.262222222222224,16.33,0.0,0.799,0.799,0.26633333333333337,0.3551111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,154.66666666666666,93.77777777777779,225.0
1183,Cu1.85Se1.00,399.0,22.99,467308.0,4.0455,0.000246991,0.024360256,https://doi.org/10.1021/acsami.1c08886,Cu1.85 Se1,29.0,34.0,5.0,30.75438596491228,2.2776238842720837,29.0,64.0,89.0,25.0,72.7719298245614,11.388119421360418,64.0,63.546,78.96,15.413999999999994,68.95442105263159,7.0214589104339815,63.546,494.0,1357.77,863.77,1054.6928070175438,393.4686365035395,1357.77,11.0,16.0,5.0,12.75438596491228,2.2776238842720837,11.0,4.0,4.0,0.0,4.0,0.0,4.0,120.0,132.0,12.0,127.78947368421053,5.4662973222529985,132.0,1.9,2.55,0.6499999999999999,2.1280701754385962,0.2960911049553708,1.9,1.0,2.0,1.0,1.3508771929824561,0.4555247768544167,1.0,0.0,4.0,4.0,1.4035087719298245,1.822099107417667,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,5.0,12.75438596491228,2.2776238842720837,11.0,0.0,1.0,1.0,0.6491228070175439,0.4555247768544167,1.0,0.0,2.0,2.0,0.7017543859649122,0.9110495537088334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.3508771929824561,0.4555247768544167,1.0,11.07,25.92,14.850000000000001,16.280526315789473,6.764542936288089,11.07,0.0,0.799,0.799,0.28035087719298246,0.363964296706679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,150.96491228070175,96.11572791628193,225.0
1184,Li0.01Cu1.85Se1.00,399.0,22.73,467308.0,3.3182,0.000241436,0.029031697,https://doi.org/10.1021/acsami.1c08886,Li0.01 Cu1.85 Se1,3.0,34.0,31.0,30.657342657342657,2.3375226172428967,29.0,1.0,89.0,88.0,72.52097902097903,11.523790894420264,64.0,6.941,78.96,72.01899999999999,68.73759090909091,7.148537825810551,63.546,453.69,1357.77,904.0799999999999,1052.5913986013984,394.81147733385495,1357.77,1.0,16.0,15.0,12.713286713286712,2.2984008997995002,11.0,2.0,4.0,2.0,3.9930069930069925,0.013937111839210278,4.0,120.0,132.0,12.0,127.79020979020979,5.447699153992861,132.0,0.98,2.55,1.5699999999999998,2.124055944055944,0.2978629761846544,1.9,1.0,2.0,1.0,1.3496503496503496,0.4547899652794758,1.0,0.0,4.0,4.0,1.3986013986013985,1.8191598611179032,0.0,0.0,10.0,10.0,9.965034965034963,0.0696855591960505,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,12.713286713286712,2.2984008997995002,11.0,0.0,1.0,1.0,0.6503496503496503,0.4547899652794758,1.0,0.0,2.0,2.0,0.6993006993006993,0.9095799305589516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.3496503496503496,0.4547899652794758,1.0,11.07,25.92,14.850000000000001,16.28162004661993,6.742305654718091,11.07,0.0,0.799,0.799,0.27937062937062934,0.3633771822583011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,229.0,215.0,151.23776223776224,95.97046310333023,225.0
1185,Li0.02Cu1.85Se1.00,399.0,36.23,220192.0,3.3582,0.000289027,0.034340336,https://doi.org/10.1021/acsami.1c08886,Li0.02 Cu1.85 Se1,3.0,34.0,31.0,30.5609756097561,2.3965326761281553,29.0,1.0,89.0,88.0,72.27177700348432,11.65729825541162,64.0,6.941,78.96,72.01899999999999,68.52227177700348,7.273678204178753,63.546,453.69,1357.77,904.0799999999999,1050.5046341463415,396.1260814141242,1357.77,1.0,16.0,15.0,12.67247386759582,2.3188335417450743,11.0,2.0,4.0,2.0,3.986062717770035,0.027680316623972502,4.0,120.0,132.0,12.0,127.79094076655052,5.429227015017786,132.0,0.98,2.55,1.5699999999999998,2.1200696864111497,0.2996030059852614,1.9,1.0,2.0,1.0,1.348432055749129,0.45405431655112966,1.0,0.0,4.0,4.0,1.3937282229965156,1.8162172662045186,0.0,0.0,10.0,10.0,9.930313588850174,0.13840158311986336,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,12.67247386759582,2.3188335417450743,11.0,0.0,1.0,1.0,0.6515679442508711,0.45405431655112966,1.0,0.0,2.0,2.0,0.6968641114982578,0.9081086331022593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.348432055749129,0.45405431655112966,1.0,11.07,25.92,14.850000000000001,16.282706155632752,6.720213510746057,11.07,0.0,0.799,0.799,0.278397212543554,0.36278939892435264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,229.0,215.0,151.5087108013937,95.82488557588415,225.0
1186,Li0.03Cu1.85Se1.00,399.0,42.21,167308.0,2.3134,0.00029809,0.051412601,https://doi.org/10.1021/acsami.1c08886,Li0.03 Cu1.85 Se1,3.0,34.0,31.0,30.465277777777782,2.4546682098765444,29.0,1.0,89.0,88.0,72.02430555555556,11.788676697530866,64.0,6.941,78.96,72.01899999999999,68.30844791666667,7.396911168981481,63.546,453.69,1357.77,904.0799999999999,1048.4323611111113,397.41293885030854,1357.77,1.0,16.0,15.0,12.631944444444446,2.338927469135803,11.0,2.0,4.0,2.0,3.979166666666667,0.0412326388888886,4.0,120.0,132.0,12.0,127.79166666666667,5.410879629629628,132.0,0.98,2.55,1.5699999999999998,2.1161111111111115,0.3013117283950619,1.9,1.0,2.0,1.0,1.3472222222222223,0.45331790123456794,1.0,0.0,4.0,4.0,1.3888888888888888,1.8132716049382718,0.0,0.0,10.0,10.0,9.895833333333334,0.20616319444444386,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,12.631944444444446,2.338927469135803,11.0,0.0,1.0,1.0,0.6527777777777778,0.45331790123456794,1.0,0.0,2.0,2.0,0.6944444444444444,0.9066358024691359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.3472222222222223,0.45331790123456794,1.0,11.07,25.92,14.850000000000001,16.283784722221878,6.698265094521161,11.07,0.0,0.799,0.799,0.27743055555555557,0.36220100308641984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,229.0,215.0,151.77777777777777,95.67901234567901,225.0
1187,Bi1.00Sb1.00Se0.92Br0.08,400.0,-138.0,23883.0,0.57,0.000454828,0.31917744,10.1002/adfm.201806558,Bi1 Sb1 Se0.92 Br0.08,34.0,83.0,49.0,56.02666666666667,17.982222222222223,51.0,85.0,95.0,10.0,86.82666666666667,1.7688888888888894,85.0,78.96,208.9804,130.0204,136.59197333333333,48.25895111111111,121.76,265.8,903.78,637.98,641.3079999999999,174.98133333333328,544.4,15.0,17.0,2.0,15.36,0.47999999999999976,15.0,4.0,6.0,2.0,5.0,0.6666666666666666,5.0,120.0,148.0,28.0,135.66666666666666,10.444444444444448,139.0,2.02,2.96,0.94,2.2176,0.2434666666666667,2.02,2.0,2.0,0.0,2.0,0.0,2.0,3.0,5.0,2.0,3.36,0.4799999999999999,3.0,10.0,10.0,0.0,10.000000000000002,1.7763568394002505e-15,10.0,0.0,14.0,14.0,4.666666666666667,6.222222222222222,0.0,15.0,29.0,14.0,20.026666666666667,5.982222222222223,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.64,0.4799999999999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.64,0.4799999999999999,3.0,25.92,32.95,7.030000000000001,30.23826666666667,2.6889777777777764,31.56,0.0,1.457,1.457,0.28388,0.3785066666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,166.0,154.0,65.33333333333333,67.1111111111111,12.0
